name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2018 Ford Ranger Raptor PX MkIII MY19 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2018/raptor/px-mkiii-my19-4x4-dual-range/3605736,"$27,990","304,152 Kms",10 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2023 LDV D90  SV9A,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,"$27,990","38,839 Kms",6 SP Sports Automatic,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2011 Nissan Patrol DX GU 6 Series II 4X4 Dual Range,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,"$28,990","90,542 Kms",5 SP Manual,Diesel,SUV,20251115,brisbaneautogroup
2018 BMW X3 xDrive30i G01 4X4 Constant,/used-cars/for-sale/bmw/x3/2018/xdrive30i/g01-4x4-constant/3681783,"$28,990","133,947 Kms",8 SP Automatic,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2022 Hyundai Tucson N Line NX4.V2 MY23,/used-cars/for-sale/hyundai/tucson/2022/n-line/nx4.v2-my23/3635088,"$29,990","64,873 Kms",6 SP Automatic,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2016 Ford Ranger Wildtrak PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,"$29,990","176,009 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2009 Toyota Landcruiser GXL VDJ200R 4X4 Constant,/used-cars/for-sale/toyota/landcruiser/2009/gxl/vdj200r-4x4-constant/3680240,"$29,990","367,624 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2018 Holden Trailblazer Z71 RG MY19 4X4 Dual Range,/used-cars/for-sale/holden/trailblazer/2018/z71/rg-my19-4x4-dual-range/3680244,"$29,990","130,302 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2019 Ford Everest Trend UA II MY19.75 4X4 Dual Range,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681777,"$29,990","199,523 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2019 Ford Everest Trend UA II MY19.75 4X4 Dual Range,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681781,"$29,990","178,767 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2022 Mitsubishi Outlander LS ZM MY22.5 AWD,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,"$31,990","59,104 Kms",8 SP Constantly Variable,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2022 GWM Ute Cannon-X NPW 4X4,/used-cars/for-sale/gwm/ute/2022/cannon-x/npw-4x4/3674392,"$31,990","19,960 Kms",8 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2019 BMW X4 xDrive30i M Sport G02 4X4 Constant,/used-cars/for-sale/bmw/x4/2019/xdrive30i-m-sport/g02-4x4-constant/3572551,"$33,990","138,020 Kms",8 SP Sports Automatic,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2016 Audi RS3  8V MY16 Four Wheel Drive,/used-cars/for-sale/audi/rs3/2016/8v-my16-four-wheel-drive/3676051,"$36,990","148,362 Kms",7 SP Sports Automatic Dual Clutch,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2018 Isuzu D-MAX LS-M MY18 4X4 Dual Range,/used-cars/for-sale/isuzu/d-max/2018/ls-m/my18-4x4-dual-range/3681780,"$36,990","96,793 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2020 Toyota Hilux Rogue GUN126R 4X4 Dual Range,/used-cars/for-sale/toyota/hilux/2020/rogue/gun126r-4x4-dual-range/3681955,"$36,990","247,012 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2017 Toyota Landcruiser Workmate VDJ79R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,"$54,990","196,520 Kms",5 SP Manual,Diesel,SUV,20251115,brisbaneautogroup
2021 Toyota Landcruiser Prado GXL GDJ150R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser-prado/2021/gxl/gdj150r-4x4-dual-range/3576737,"$56,990","84,395 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2022 Toyota Landcruiser Prado GXL GDJ150R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser-prado/2022/gxl/gdj150r-4x4-dual-range/3570185,"$59,990","98,378 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2021 Lexus RX 450h Luxury GYL25R 4X4 On Demand,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,"$61,990","66,751 Kms",6 SP Constantly Variable,Hybrid with Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2020 Audi Q8 50 TDI F1 MY20 Four Wheel Drive,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,"$68,990","96,567 Kms",8 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2022 Toyota Landcruiser Sahara FJA300R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,"$121,990","56,011 Kms",10 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
