name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2023 Mazda CX-8 MY23,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,"$31,790",55k kms,Automatic,Petrol,SUV,20251118,cars24
2019 Volkswagen Golf MY19,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,"$14,490",129k kms,Automatic,Petrol,SUV,20251118,cars24
2016 Hyundai Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,"$19,195",88k kms,Automatic,Diesel,SUV,20251118,cars24
2022 Toyota Kluger MY23,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,"$48,795",32k kms,Automatic,Hybrid,SUV,20251118,cars24
2023 MG Zst MY23,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,"$22,190",15k kms,Automatic,Petrol,SUV,20251118,cars24
2023 Mazda CX-5 MY23,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,"$29,690",60k kms,Automatic,Petrol,SUV,20251118,cars24
2021 Kia Seltos MY21,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,"$26,090",70k kms,Automatic,Petrol,SUV,20251118,cars24
2018 Nissan Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18201794074752/,"$17,990",96k kms,Automatic,Petrol,SUV,20251118,cars24
2023 Mitsubishi ASX MY23,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,"$24,790",26k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Nissan X-trail MY20,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,"$22,190",51k kms,Automatic,Petrol,SUV,20251118,cars24
2021 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,"$17,090",42k kms,Automatic,Petrol,SUV,20251118,cars24
2015 Volkswagen Touareg MY16,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,"$19,490",125k kms,Automatic,Diesel,SUV,20251118,cars24
2023 Toyota RAV4 MY23,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,"$35,590",43k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Nissan Qashqai MY20,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,"$23,190",86k kms,Automatic,Petrol,SUV,20251118,cars24
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,"$24,690",45k kms,Automatic,Petrol,SUV,20251118,cars24
2019 Holden Acadia MY19,https://www.cars24.com.au/buy-used-holden-acadia-car-18824197792832/,"$21,890",93k kms,Automatic,Petrol,SUV,20251118,cars24
2017 Volkswagen Tiguan MY18,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-18349490071296/,"$19,595",109k kms,Automatic,Petrol,SUV,20251118,cars24
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,"$19,590",24k kms,Automatic,Petrol,SUV,20251118,cars24
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-19154154517888/,"$19,090",42k kms,Automatic,Petrol,SUV,20251118,cars24
2022 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,"$19,590",36k kms,Automatic,Petrol,SUV,20251118,cars24
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,"$17,490",44k kms,Automatic,Petrol,SUV,20251118,cars24
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,"$18,190",43k kms,Automatic,Petrol,SUV,20251118,cars24
2018 Kia Sportage MY19,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,"$19,195",83k kms,Automatic,Petrol,SUV,20251118,cars24
2018 Kia Sportage MY19,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,"$21,290",62k kms,Automatic,Petrol,SUV,20251118,cars24
