name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19030877004224/,17890,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19715043282432/,27890,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2022,Mazda
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19473775210688/,21790,"60,001 - 80,000",Automatic,Diesel,SUV,20251110,cars24,2018,Hyundai
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,25490,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2021,Mazda
Acadia,https://www.cars24.com.au/buy-used-holden-acadia-car-18824197792832/,21890,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2019,Holden
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19490236929344/,30290,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2019,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Kia
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19474326761920/,16290,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,Haval
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,19090,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2015,Mazda
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-18145810754368/,26690,"60,001 - 80,000",Automatic,Diesel,Ute,20251110,cars24,2022,GWM
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-17978711947904/,46399,"100,001 - 120,000",Automatic,Diesel,Ute,20251110,cars24,2022,Ford
Amarok,https://www.cars24.com.au/buy-used-volkswagen-amarok-car-19031469789248/,25090,"40,001 - 60,000",Automatic,Diesel,Ute,20251110,cars24,2017,Volkswagen
Cannon,https://www.cars24.com.au/buy-used-gwm-cannon-alpha-car-18846730728704/,40790,"40,001 - 60,000",Automatic,Diesel,Ute,20251110,cars24,2024,GWM
Wall,https://www.cars24.com.au/buy-used-great-wall-steed-car-18462736146624/,14990,"120,001 - 140,000",Manual,Petrol,Ute,20251110,cars24,2020,Great
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-18679795730240/,24990,"40,001 - 60,000",Automatic,Diesel,Ute,20251110,cars24,2015,Mitsubishi
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-19311166157504/,25595,"20,001 - 40,000",Automatic,Diesel,Ute,20251110,cars24,2022,GWM
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19414270317568/,43990,"40,001 - 60,000",Automatic,Diesel,Ute,20251110,cars24,2022,Ford
Navara,https://www.cars24.com.au/buy-used-nissan-navara-car-19742482934528/,33190,"40,001 - 60,000",Automatic,Diesel,Ute,20251110,cars24,2019,Nissan
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-12258166261248/,27278,"0 - 20,000",Automatic,Diesel,Ute,20251110,cars24,2017,Mitsubishi
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19323507195904/,36890,"60,001 - 80,000",Automatic,Diesel,Ute,20251110,cars24,2021,Ford
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19427599962880/,33090,"0 - 20,000",Automatic,Diesel,Ute,20251110,cars24,2017,Ford
,https://www.cars24.com.au/buy-used-mercedes-benz-glb-car-17590721777024/,39499,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2021,Mercedes
Levorg,https://www.cars24.com.au/buy-used-subaru-levorg-car-18077693501632/,18395,"100,001 - 120,000",Automatic,Petrol,Wagon,20251110,cars24,2016,Subaru
,https://www.cars24.com.au/buy-used-mercedes-benz-gla-car-17998770289344/,29499,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2018,Mercedes
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585096552000/,29090,"40,001 - 60,000",Automatic,Hybrid,Wagon,20251110,cars24,2023,Toyota
Outback,https://www.cars24.com.au/buy-used-subaru-outback-car-19252064329024/,20390,"120,001 - 140,000",Automatic,Petrol,Wagon,20251110,cars24,2018,Subaru
Captur,https://www.cars24.com.au/buy-used-renault-captur-car-18474761085568/,17295,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Renault
Formentor,https://www.cars24.com.au/buy-used-cupra-formentor-car-19798122474496/,43790,"20,001 - 40,000",Automatic,Petrol,Wagon,20251110,cars24,2024,Cupra
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19730464033408/,30490,"40,001 - 60,000",Automatic,Hybrid,Wagon,20251110,cars24,2023,Toyota
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585143082880/,29890,"40,001 - 60,000",Automatic,Hybrid,Wagon,20251110,cars24,2023,Toyota
Haval,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19823449342912/,27890,"0 - 20,000",Automatic,Hybrid,Wagon,20251110,cars24,2023,GWM
2008,https://www.cars24.com.au/buy-used-peugeot-2008-car-18215134714944/,20695,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2021,Peugeot
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-18566779529920/,26099,"0 - 20,000",Automatic,Hybrid,Wagon,20251110,cars24,2022,MG
3008,https://www.cars24.com.au/buy-used-peugeot-3008-car-18949769118784/,24690,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Peugeot
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19490354256768/,22090,"20,001 - 40,000",Automatic,Petrol,Wagon,20251110,cars24,2023,Kia
Haval,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19346676401216/,19990,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2021,GWM
XV,https://www.cars24.com.au/buy-used-subaru-xv-car-19325219521984/,24690,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2019,Subaru
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19572227902656/,26890,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Volkswagen
Haval,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19716691904768/,20090,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,GWM
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19426702512128/,27590,"0 - 20,000",Automatic,Petrol,Wagon,20251110,cars24,2024,Mazda
XV,https://www.cars24.com.au/buy-used-subaru-xv-car-18203301272576/,16795,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2012,Subaru
Haval,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19061901485952/,20890,"20,001 - 40,000",Automatic,Petrol,Wagon,20251110,cars24,2021,GWM
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19063795082560/,29495,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2020,Toyota
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19629641818368/,22390,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2023,Kia
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19791472012224/,20690,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2023,Kia
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19585192627008/,26990,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Volkswagen
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19483809821824/,26790,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Volkswagen
T-cross,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-19698478761088/,20290,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2020,Volkswagen
3008,https://www.cars24.com.au/buy-used-peugeot-3008-car-18997580898816/,23990,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Peugeot
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19553335794496/,25490,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2023,Volkswagen
XV,https://www.cars24.com.au/buy-used-subaru-xv-car-19711124506944/,22090,"80,001 - 100,000",Automatic,Petrol,Wagon,20251110,cars24,2017,Subaru
Carnival,https://www.cars24.com.au/buy-used-kia-carnival-car-19776350506368/,41490,"40,001 - 60,000",Automatic,Diesel,Wagon,20251110,cars24,2022,Kia
Captur,https://www.cars24.com.au/buy-used-renault-captur-car-18371707297856/,16495,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2022,Renault
Haval,https://www.cars24.com.au/buy-used-gwm-haval-h6-car-19324252123840/,26190,"20,001 - 40,000",Automatic,Petrol,Wagon,20251110,cars24,2022,GWM
ZS,https://www.cars24.com.au/buy-used-mg-zs-car-19059073738624/,18190,"0 - 20,000",Automatic,Petrol,Wagon,20251110,cars24,2023,MG
Haval,https://www.cars24.com.au/buy-used-gwm-haval-h6-car-18942518083648/,29090,"20,001 - 40,000",Automatic,Hybrid,Wagon,20251110,cars24,2022,GWM
T-cross,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-18475131048256/,18695,"60,001 - 80,000",Automatic,Petrol,Wagon,20251110,cars24,2020,Volkswagen
Kamiq,https://www.cars24.com.au/buy-used-skoda-kamiq-car-19492966371328/,21290,"40,001 - 60,000",Automatic,Petrol,Wagon,20251110,cars24,2021,SKODA
Odyssey,https://www.cars24.com.au/buy-used-honda-odyssey-car-19223527882816/,23090,"120,001 - 140,000",Automatic,Petrol,Wagon,20251110,cars24,2017,Honda
Venue,https://www.cars24.com.au/buy-used-hyundai-venue-car-19817393848448/,22990,"0 - 20,000",Automatic,Petrol,Wagon,20251110,cars24,2024,Hyundai
