name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,"$25,490",66k kms,Automatic,Petrol,SUV,20251101
2023 Renault Koleos MY23,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,"$20,595",61k kms,Automatic,Petrol,SUV,20251101
2015 Suzuki Grand Vitara MY15,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,"$15,790",153k kms,Automatic,Petrol,SUV,20251101
2016 Mitsubishi Outlander MY17,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18937212682496/,"$18,390",125k kms,Automatic,Diesel,SUV,20251101
2020 Hyundai Tucson MY21,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,"$23,195",89k kms,Automatic,Petrol,SUV,20251101
2017 Honda CR-V MY18,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,"$23,790",38k kms,Automatic,Petrol,SUV,20251101
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,"$39,790",29k kms,Automatic,Hybrid,SUV,20251101
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18942517357760/,"$24,490",45k kms,Automatic,Petrol,SUV,20251101
2023 Mazda CX-5 MY23,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19176401313664/,"$28,790",46k kms,Automatic,Petrol,SUV,20251101
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-18962926841280/,"$17,690",97k kms,Automatic,Petrol,SUV,20251101
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,"$18,190",43k kms,Automatic,Petrol,SUV,20251101
2013 Hyundai Ix35 MY14,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,"$15,790",56k kms,Automatic,Petrol,SUV,20251101
2020 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-18779487853568/,"$23,890",52k kms,Automatic,Petrol,SUV,20251101
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,"$19,390",48k kms,Automatic,Petrol,SUV,20251101
2018 Holden Equinox MY18,https://www.cars24.com.au/buy-used-holden-equinox-car-18848448586560/,"$14,790",79k kms,Automatic,Petrol,SUV,20251101
2022 Ford Ranger MY22,https://www.cars24.com.au/buy-used-ford-ranger-car-17978711947904/,"$46,399",71k kms,Automatic,Diesel,Ute,20251101
2022 GWM Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-18145810754368/,"$26,690",56k kms,Automatic,Diesel,Ute,20251101
2021 Ford Ranger MY21,https://www.cars24.com.au/buy-used-ford-ranger-car-19323507195904/,"$37,290",88k kms,Automatic,Diesel,Ute,20251101
2017 Volkswagen Amarok MY18,https://www.cars24.com.au/buy-used-volkswagen-amarok-car-19031469789248/,"$25,490",121k kms,Automatic,Diesel,Ute,20251101
2019 Nissan Navara,https://www.cars24.com.au/buy-used-nissan-navara-car-19742482934528/,"$34,090",94k kms,Automatic,Diesel,Ute,20251101
2017 Ford Ranger MY17,https://www.cars24.com.au/buy-used-ford-ranger-car-19427599962880/,"$33,090",139k kms,Automatic,Diesel,Ute,20251101
2024 GWM Cannon Alpha MY24,https://www.cars24.com.au/buy-used-gwm-cannon-alpha-car-18846730728704/,"$40,990",27k kms,Automatic,Diesel,Ute,20251101
2015 Mitsubishi Triton MY16,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-18679795730240/,"$25,090",110k kms,Automatic,Diesel,Ute,20251101
2022 Ford Ranger MY22,https://www.cars24.com.au/buy-used-ford-ranger-car-19414270317568/,"$44,290",70k kms,Automatic,Diesel,Ute,20251101
2022 GWM Ute MY22,https://www.cars24.com.au/buy-used-gwm-ute-car-19311166157504/,"$25,795",71k kms,Automatic,Diesel,Ute,20251101
2017 Mitsubishi Triton MY17,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-12258166261248/,"$27,278",122k kms,Automatic,Diesel,Ute,20251101
2020 Ford Ranger MY20,https://www.cars24.com.au/buy-used-ford-ranger-car-18544054342016/,"$25,995",112k kms,Automatic,Diesel,Ute,20251101
2018 Mitsubishi Triton MY19,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-19150729971456/,"$31,890",45k kms,Manual,Diesel,Ute,20251101
2021 Ford Ranger MY21,https://www.cars24.com.au/buy-used-ford-ranger-car-19561529741440/,"$27,190",96k kms,Automatic,Diesel,Ute,20251101
2022 Hyundai Staria MY22,https://www.cars24.com.au/buy-used-hyundai-staria-car-19776197536000/,"$34,290",26k kms,Automatic,Diesel,Van,20251101
2016 Subaru Levorg,https://www.cars24.com.au/buy-used-subaru-levorg-car-18077693501632/,"$18,395",118k kms,Automatic,Petrol,Wagon,20251101
2021 Mercedes-benz Glb,https://www.cars24.com.au/buy-used-mercedes-benz-glb-car-17590721777024/,"$39,699",78k kms,Automatic,Petrol,Wagon,20251101
2018 Mercedes-benz GLA,https://www.cars24.com.au/buy-used-mercedes-benz-gla-car-17998770289344/,"$29,599",48k kms,Automatic,Petrol,Wagon,20251101
2022 GWM Haval H6 MY22,https://www.cars24.com.au/buy-used-gwm-haval-h6-car-18942518083648/,"$29,290",33k kms,Automatic,Hybrid,Wagon,20251101
2023 Toyota Yaris Cross MY23,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19414145730048/,"$29,890",52k kms,Automatic,Hybrid,Wagon,20251101
2022 Renault Captur MY22,https://www.cars24.com.au/buy-used-renault-captur-car-18371707297856/,"$16,595",61k kms,Automatic,Petrol,Wagon,20251101
2022 Kia Carnival MY22,https://www.cars24.com.au/buy-used-kia-carnival-car-19776350506368/,"$41,790",49k kms,Automatic,Diesel,Wagon,20251101
2024 Hyundai Venue MY25,https://www.cars24.com.au/buy-used-hyundai-venue-car-19817393848448/,"$25,990",10k kms,Automatic,Petrol,Wagon,20251101
2022 Volkswagen T-roc MY23,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19483809821824/,"$27,090",47k kms,Automatic,Petrol,Wagon,20251101
2023 GWM Haval Jolion MY23,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19823449342912/,"$28,190",9k kms,Automatic,Hybrid,Wagon,20251101
2022 Renault Captur MY22,https://www.cars24.com.au/buy-used-renault-captur-car-18474761085568/,"$17,695",48k kms,Automatic,Petrol,Wagon,20251101
2023 Volkswagen T-cross MY23,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-19553215582976/,"$20,990",59k kms,Automatic,Petrol,Wagon,20251101
2017 Subaru XV MY18,https://www.cars24.com.au/buy-used-subaru-xv-car-19711124506944/,"$22,290",89k kms,Automatic,Petrol,Wagon,20251101
2024 Cupra Formentor MY24,https://www.cars24.com.au/buy-used-cupra-formentor-car-19798122474496/,"$43,990",23k kms,Automatic,Petrol,Wagon,20251101
2023 Toyota Yaris Cross,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585143082880/,"$30,090",60k kms,Automatic,Hybrid,Wagon,20251101
2012 Subaru XV MY12,https://www.cars24.com.au/buy-used-subaru-xv-car-18203301272576/,"$16,795",72k kms,Automatic,Petrol,Wagon,20251101
2021 Peugeot 2008 MY21,https://www.cars24.com.au/buy-used-peugeot-2008-car-18215134714944/,"$20,895",65k kms,Automatic,Petrol,Wagon,20251101
2023 MG ZS MY24,https://www.cars24.com.au/buy-used-mg-zs-car-18824321833088/,"$18,590",18k kms,Automatic,Petrol,Wagon,20251101
2022 MG Hs +ev MY22,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-19030404437312/,"$26,795",21k kms,Automatic,Hybrid,Wagon,20251101
2016 Holden Calais MY16,https://www.cars24.com.au/buy-used-holden-calais-car-18962691769600/,"$22,590",141k kms,Automatic,Petrol,Wagon,20251101
2023 MG ZS MY23,https://www.cars24.com.au/buy-used-mg-zs-car-19059073738624/,"$18,190",19k kms,Automatic,Petrol,Wagon,20251101
2022 GWM Haval H6 MY22,https://www.cars24.com.au/buy-used-gwm-haval-h6-car-19324252123840/,"$26,190",35k kms,Automatic,Petrol,Wagon,20251101
2021 GWM Haval Jolion MY21,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19240503279616/,"$19,890",56k kms,Automatic,Petrol,Wagon,20251101
2020 Toyota Yaris Cross MY20,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19063795082560/,"$29,495",41k kms,Automatic,Petrol,Wagon,20251101
2022 Peugeot 3008 MY22,https://www.cars24.com.au/buy-used-peugeot-3008-car-18949769118784/,"$24,690",50k kms,Automatic,Petrol,Wagon,20251101
2021 GWM Haval Jolion MY21,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19061901485952/,"$21,090",38k kms,Automatic,Petrol,Wagon,20251101
2022 MG Hs +ev MY23,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-18566779529920/,"$26,399",17k kms,Automatic,Hybrid,Wagon,20251101
2021 GWM Haval Jolion MY21,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19346676401216/,"$19,990",69k kms,Automatic,Petrol,Wagon,20251101
2020 Volkswagen T-cross MY20,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-19698478761088/,"$20,490",62k kms,Automatic,Petrol,Wagon,20251101
2019 Subaru XV MY19,https://www.cars24.com.au/buy-used-subaru-xv-car-19325219521984/,"$24,790",60k kms,Automatic,Petrol,Wagon,20251101
2023 Volkswagen T-roc MY23,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19553364743744/,"$26,590",49k kms,Automatic,Petrol,Wagon,20251101
2017 Honda Odyssey MY17,https://www.cars24.com.au/buy-used-honda-odyssey-car-19223527882816/,"$23,490",122k kms,Automatic,Petrol,Wagon,20251101
2022 Peugeot 3008 MY22,https://www.cars24.com.au/buy-used-peugeot-3008-car-18997580898816/,"$23,990",59k kms,Automatic,Petrol,Wagon,20251101
2022 Volkswagen T-roc MY23,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19585192627008/,"$27,190",44k kms,Automatic,Petrol,Wagon,20251101
2022 Volkswagen T-roc MY23,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19572227902656/,"$27,290",49k kms,Automatic,Petrol,Wagon,20251101
2022 GWM Haval Jolion MY22,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19716691904768/,"$20,290",60k kms,Automatic,Petrol,Wagon,20251101
2023 Kia Stonic MY24,https://www.cars24.com.au/buy-used-kia-stonic-car-19490354256768/,"$22,090",38k kms,Automatic,Petrol,Wagon,20251101
2021 SKODA Kamiq MY22,https://www.cars24.com.au/buy-used-skoda-kamiq-car-19492966371328/,"$21,290",51k kms,Automatic,Petrol,Wagon,20251101
2023 Kia Stonic MY24,https://www.cars24.com.au/buy-used-kia-stonic-car-19629641818368/,"$22,390",44k kms,Automatic,Petrol,Wagon,20251101
2023 Kia Stonic MY24,https://www.cars24.com.au/buy-used-kia-stonic-car-19791472012224/,"$20,990",58k kms,Automatic,Petrol,Wagon,20251101
2021 Volkswagen T-cross MY22,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-19258555276800/,"$24,190",28k kms,Automatic,Petrol,Wagon,20251101
2023 Volkswagen T-roc MY23,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19553335794496/,"$25,690",50k kms,Automatic,Petrol,Wagon,20251101
2023 Subaru Outback,https://www.cars24.com.au/buy-used-subaru-outback-car-17421554224192/,"$31,799",37k kms,Automatic,Petrol,Wagon,20251101
2024 GWM Haval Jolion MY24,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19697549722624/,"$22,990",19k kms,Automatic,Petrol,Wagon,20251101
2023 Toyota Yaris Cross MY23,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585096552000/,"$29,690",60k kms,Automatic,Hybrid,Wagon,20251101
2020 Volkswagen T-cross MY20,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-18475131048256/,"$18,695",76k kms,Automatic,Petrol,Wagon,20251101
2016 Subaru Levorg MY17,https://www.cars24.com.au/buy-used-subaru-levorg-car-18382517068096/,"$20,695",90k kms,Automatic,Petrol,Wagon,20251101
2018 Subaru XV MY18,https://www.cars24.com.au/buy-used-subaru-xv-car-19585358826688/,"$23,090",95k kms,Automatic,Petrol,Wagon,20251101
2024 Mazda CX-3 MY24,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19541440861888/,"$26,290",13k kms,Automatic,Petrol,Wagon,20251101
2022 Hyundai Venue MY22,https://www.cars24.com.au/buy-used-hyundai-venue-car-19266649392896/,"$22,490",26k kms,Automatic,Petrol,Wagon,20251101
2024 Mazda CX-3 MY24,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19426702512128/,"$27,590",8k kms,Automatic,Petrol,Wagon,20251101
