name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2010 Toyota Landcruiser VDJ79R MY10 GXL White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Toyota-Landcruiser/34072073,"$38,999","321,919 Kms",Manual,Diesel,Ute,20251107
2010 Toyota Landcruiser VDJ79R MY10 GXL White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Toyota-Landcruiser/34072073,"$38,999","321,919 Kms",Manual,Diesel,Ute,20251107
2013 Nissan Navara D40 S7 MY12 RX White 5 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Navara/34054980,"$14,999","238,306 Kms",Automatic,Diesel,Ute,20251107
2013 Nissan Navara D40 S7 MY12 RX White 5 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Navara/34054980,"$14,999","238,306 Kms",Automatic,Diesel,Ute,20251107
2013 Nissan Navara D40 S7 MY12 RX White 5 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Navara/34054980,"$14,999","238,306 Kms",Automatic,Diesel,Ute,20251107
2018 Mahindra Pik-Up MY19 S10 Black mHawk Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mahindra-Pik-Up/34055923,"$19,999","96,015 Kms",Manual,Diesel,Ute,20251107
2018 Mahindra Pik-Up MY19 S10 Black mHawk Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mahindra-Pik-Up/34055923,"$19,999","96,015 Kms",Manual,Diesel,Ute,20251107
2018 Mahindra Pik-Up MY19 S10 Black mHawk Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mahindra-Pik-Up/34055923,"$19,999","96,015 Kms",Manual,Diesel,Ute,20251107
2014 Ford Ranger PX XLS Double Cab Black 6 Speed Sports Automatic Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Ford-Ranger/34069873,"$15,999","241,640 Kms",Sports Automatic,Diesel,Ute,20251107
2014 Ford Ranger PX XLS Double Cab Black 6 Speed Sports Automatic Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Ford-Ranger/34069873,"$15,999","241,640 Kms",Sports Automatic,Diesel,Ute,20251107
2014 Ford Ranger PX XLS Double Cab Black 6 Speed Sports Automatic Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Ford-Ranger/34069873,"$15,999","241,640 Kms",Sports Automatic,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Double Cab Grey 6 Speed Manual Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,"$17,999","238,000 Kms",Manual,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Double Cab Grey 6 Speed Manual Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,"$17,999","238,000 Kms",Manual,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Double Cab Grey 6 Speed Manual Double Cab,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,"$17,999","238,000 Kms",Manual,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Super Cab Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34046739,"$15,999","314,564 Kms",Manual,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Super Cab Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34046739,"$15,999","314,564 Kms",Manual,Diesel,Ute,20251107
2012 Ford Ranger PX XLT Super Cab Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34046739,"$15,999","314,564 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY13 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34069882,"$12,999","208,409 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY13 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34069882,"$12,999","208,409 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY13 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34069882,"$12,999","208,409 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY14 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34046741,"$17,999","87,743 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY14 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34046741,"$17,999","87,743 Kms",Manual,Diesel,Ute,20251107
2013 Mitsubishi Triton MN MY14 GLX Double Cab White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34046741,"$17,999","87,743 Kms",Manual,Diesel,Ute,20251107
2017 Mitsubishi Triton MQ MY17 GLX+ Double Cab White 5 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mitsubishi-Triton/34040747,"$19,999","219,303 Kms",Sports Automatic,Diesel,Ute,20251107
2017 Mitsubishi Triton MQ MY17 GLX+ Double Cab White 5 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mitsubishi-Triton/34040747,"$19,999","219,303 Kms",Sports Automatic,Diesel,Ute,20251107
2017 Mitsubishi Triton MQ MY17 GLX+ Double Cab White 5 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mitsubishi-Triton/34040747,"$19,999","219,303 Kms",Sports Automatic,Diesel,Ute,20251107
2011 Great Wall V240 K2 MY11 4x2 White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Great-Wall-V240/34083075,"$7,999","127,598 Kms",Manual,Petrol - Premium ULP,Ute,20251107
2011 Great Wall V240 K2 MY11 4x2 White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Great-Wall-V240/34083075,"$7,999","127,598 Kms",Manual,Petrol - Premium ULP,Ute,20251107
2011 Great Wall V240 K2 MY11 4x2 White 5 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Great-Wall-V240/34083075,"$7,999","127,598 Kms",Manual,Petrol - Premium ULP,Ute,20251107
